user_id,date,chunkiduser,moisture_cheek,moisture_forearm,moisture_forehead,shininess_cheek,shininess_forehead,evenness_cheek,evenness_forearm,evenness_red_cheek,evenness_red_forearm,evenness_red_forehead,ita_cheek,ita_forearm,ita_forehead,melanin_cheek,melanin_forearm,melanin_forehead,vessels_den_cheek,vessels_den_forearm,vessels_den_forehead,skin_texture_cheek,skin_texture_forearm,skin_texture_forehead,fine_lines_cheek,fine_lines_forearm,fine_lines_forehead,deep_lines_forehead,cheek_age_dif,forearm_age_dif,forehead_age_dif,G_porph_L_MEAN_cheek,G_porph_L_MEAN_forehead,G_porph_NUMBER_cheek,G_porph_NUMBER_forehead,R_porph_L_MEAN_cheek,R_porph_L_MEAN_forehead,R_porph_NUMBER_cheek,R_porph_NUMBER_forehead,Y_porph_L_MEAN_cheek,Y_porph_L_MEAN_forehead,Y_porph_NUMBER_cheek,Y_porph_NUMBER_forehead,redness_cheek,redness_forearm,redness_forehead
4157,2023-09-20,chunk2,37.0,57.0,43.0,23.0,53.0,22.0,46.0,86.0,90.0,86.0,18.0,22.0,31.0,34.0,30.0,21.0,4.0,0.0,2.0,51.0,26.0,52.0,0.0,2.0,0.0,3.0,-11.0,-5.0,-10.0,23.0,23.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,19.0
4157,2023-09-21,chunk2,39.0,52.0,26.0,18.0,40.0,44.0,25.0,78.0,88.0,86.0,22.0,20.0,32.0,25.0,26.0,21.0,6.0,0.0,2.0,50.0,36.0,42.0,0.0,1.0,0.0,1.0,-9.0,-3.0,-12.0,23.0,24.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,20.0
4157,2023-09-22,chunk2,31.0,47.0,43.0,22.0,42.0,27.0,50.0,91.0,92.0,86.0,25.0,19.0,27.0,33.0,37.0,29.0,3.0,1.0,0.0,44.0,20.0,88.0,0.0,0.0,2.0,8.0,-17.0,-6.0,-6.0,25.0,22.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,13.0
4157,2023-09-23,chunk2,41.0,46.0,34.0,29.0,38.0,58.0,55.0,75.0,90.0,87.0,25.0,21.0,32.0,26.0,29.0,25.0,10.0,2.0,1.0,42.0,21.0,61.0,0.0,0.0,0.0,1.0,-4.0,-4.0,-8.0,29.0,23.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,13.0
4157,2023-09-24,chunk2,48.0,77.0,78.0,37.0,61.0,45.0,38.0,84.0,89.0,84.0,23.0,23.0,29.0,30.0,24.0,23.0,6.0,0.0,1.0,40.0,30.0,37.0,0.0,2.0,0.0,1.0,-12.0,-8.0,-18.0,23.0,23.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,20.0
4157,2023-09-25,chunk2,55.0,57.0,60.0,31.0,42.0,54.0,42.0,87.0,91.0,84.0,29.0,26.0,26.0,26.0,26.0,23.0,2.0,0.0,2.0,38.0,26.0,88.0,0.0,0.0,1.0,7.0,-19.0,-10.0,-12.0,26.0,20.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,21.0
4157,2023-09-26,chunk2,39.0,67.0,44.0,33.0,45.0,39.0,31.0,84.0,88.0,84.0,13.0,20.0,23.0,37.0,28.0,28.0,6.0,1.0,2.0,39.0,23.0,63.0,0.0,0.0,0.0,5.0,-5.0,-2.0,-7.0,25.0,23.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,22.0
4157,2023-09-27,chunk2,47.0,56.0,39.0,36.0,50.0,47.0,24.0,88.0,90.0,84.0,23.0,20.0,25.0,32.0,28.0,26.0,5.0,0.0,2.0,40.0,24.0,57.0,0.0,0.0,0.0,2.0,-7.0,-7.0,-16.0,24.0,20.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,19.0
4157,2023-09-28,chunk2,42.0,49.0,47.0,16.0,49.0,45.0,24.0,84.0,92.0,85.0,21.0,21.0,25.0,30.0,29.0,28.0,6.0,1.0,2.0,43.0,20.0,51.0,0.0,1.0,0.0,3.0,-9.0,-7.0,-11.0,24.0,23.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,22.0
4157,2023-09-30,chunk2,50.0,52.0,41.0,18.0,31.0,50.0,27.0,86.0,88.0,78.0,23.0,15.0,18.0,29.0,31.0,26.0,4.0,1.0,4.0,43.0,30.0,57.0,0.0,15.0,0.0,4.0,-7.0,-4.0,-11.0,24.0,19.0,7.0,18.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,16.0,36.0
4157,2023-10-01,chunk2,58.0,62.0,59.0,18.0,40.0,45.0,35.0,85.0,88.0,82.0,27.0,20.0,19.0,24.0,29.0,28.0,4.0,1.0,3.0,44.0,24.0,85.0,0.0,0.0,1.0,9.0,-29.0,-8.0,-2.0,22.0,19.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,29.0
4157,2023-10-02,chunk2,46.0,44.0,37.0,17.0,40.0,40.0,26.0,87.0,89.0,85.0,27.0,22.0,26.0,29.0,29.0,26.0,4.0,0.0,2.0,44.0,25.0,52.0,0.0,0.0,0.0,2.0,-33.0,-4.0,-1.0,23.0,23.0,14.0,21.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,17.0
4157,2023-10-03,chunk2,43.0,65.0,74.0,16.0,31.0,42.0,31.0,86.0,91.0,86.0,29.0,24.0,24.0,25.0,26.0,28.0,4.0,0.0,0.0,47.0,25.0,80.0,0.0,0.0,1.0,8.0,-2.0,-6.0,-10.0,26.0,21.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,19.0
4157,2023-10-04,chunk2,47.0,54.0,37.0,18.0,48.0,40.0,43.0,84.0,89.0,86.0,26.0,19.0,24.0,30.0,27.0,28.0,5.0,1.0,1.0,47.0,23.0,50.0,0.0,6.0,0.0,1.0,-5.0,-12.0,-9.0,24.0,21.0,10.0,24.0,0.0,16.0,0.0,2.0,0.0,17.0,0.0,2.0,19.0,15.0,18.0
4157,2023-10-05,chunk2,48.0,83.0,78.0,23.0,39.0,28.0,56.0,80.0,91.0,82.0,16.0,23.0,24.0,30.0,29.0,26.0,9.0,1.0,3.0,51.0,21.0,63.0,0.0,0.0,3.0,6.0,-5.0,-8.0,-9.0,19.0,18.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,22.0
4157,2023-10-06,chunk2,48.0,58.0,51.0,28.0,46.0,51.0,50.0,79.0,89.0,85.0,23.0,19.0,27.0,27.0,31.0,28.0,9.0,1.0,1.0,42.0,20.0,55.0,0.0,0.0,0.0,2.0,-9.0,-4.0,-13.0,23.0,22.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,18.0
4157,2023-10-07,chunk2,47.0,86.0,81.0,22.0,56.0,27.0,28.0,83.0,90.0,84.0,18.0,23.0,23.0,32.0,29.0,27.0,6.0,0.0,1.0,48.0,32.0,55.0,0.0,0.0,0.0,5.0,0.0,-3.0,-8.0,21.0,18.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,18.0
4157,2023-10-08,chunk2,63.0,76.0,100.0,17.0,36.0,48.0,24.0,88.0,92.0,88.0,27.0,25.0,30.0,28.0,30.0,26.0,3.0,0.0,1.0,44.0,29.0,50.0,0.0,8.0,0.0,0.0,-1.0,-6.0,-14.0,27.0,24.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,14.0
4157,2023-10-09,chunk2,39.0,58.0,47.0,21.0,48.0,35.0,24.0,78.0,91.0,86.0,18.0,23.0,30.0,28.0,30.0,26.0,11.0,0.0,1.0,48.0,24.0,52.0,0.0,0.0,0.0,3.0,-5.0,-10.0,-9.0,23.0,24.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,7.0,15.0
4157,2023-10-10,chunk2,49.0,44.0,29.0,39.0,54.0,52.0,34.0,84.0,88.0,84.0,29.0,23.0,21.0,25.0,27.0,30.0,3.0,0.0,1.0,38.0,30.0,50.0,0.0,0.0,0.0,3.0,-29.0,-6.0,-19.0,25.0,20.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,20.0
4157,2023-10-11,chunk2,42.0,54.0,42.0,16.0,46.0,39.0,28.0,81.0,88.0,88.0,16.0,18.0,28.0,31.0,30.0,28.0,6.0,1.0,0.0,49.0,29.0,41.0,0.0,1.0,0.0,1.0,-5.0,-5.0,-17.0,21.0,23.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,13.0
4157,2023-10-12,chunk2,50.0,62.0,48.0,28.0,30.0,54.0,31.0,83.0,88.0,87.0,28.0,18.0,29.0,22.0,27.0,24.0,5.0,1.0,2.0,43.0,29.0,37.0,0.0,1.0,0.0,2.0,-3.0,-4.0,-10.0,24.0,22.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,15.0
4157,2023-10-13,chunk2,34.0,55.0,47.0,13.0,30.0,48.0,24.0,86.0,88.0,84.0,24.0,15.0,24.0,27.0,30.0,28.0,2.0,0.0,1.0,31.0,39.0,56.0,0.0,6.0,0.0,3.0,-17.0,-5.0,-6.0,23.0,19.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,18.0
4157,2023-10-14,chunk2,54.0,62.0,57.0,37.0,46.0,52.0,34.0,87.0,87.0,84.0,30.0,16.0,24.0,28.0,31.0,29.0,2.0,1.0,2.0,36.0,26.0,54.0,0.0,0.0,0.0,3.0,-8.0,-6.0,-11.0,26.0,21.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,20.0
4157,2023-10-15,chunk2,35.0,50.0,50.0,8.0,34.0,37.0,25.0,89.0,89.0,89.0,22.0,15.0,24.0,32.0,28.0,31.0,3.0,2.0,2.0,45.0,32.0,44.0,0.0,2.0,5.0,2.0,-20.0,-4.0,-14.0,23.0,23.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,18.0
4157,2023-10-17,chunk2,46.0,51.0,56.0,26.0,34.0,20.0,26.0,86.0,88.0,88.0,24.0,16.0,24.0,29.0,32.0,32.0,4.0,1.0,1.0,46.0,27.0,72.0,0.0,0.0,2.0,5.0,-1.0,-6.0,-8.0,23.0,19.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,13.0
4157,2023-10-18,chunk2,36.0,46.0,55.0,22.0,51.0,34.0,56.0,87.0,92.0,85.0,23.0,25.0,24.0,30.0,29.0,28.0,5.0,0.0,1.0,43.0,25.0,60.0,0.0,0.0,1.0,4.0,-7.0,-6.0,-11.0,24.0,23.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,21.0
4157,2023-10-19,chunk2,40.0,71.0,76.0,30.0,52.0,48.0,50.0,85.0,92.0,82.0,28.0,24.0,23.0,25.0,31.0,25.0,3.0,0.0,2.0,35.0,25.0,43.0,0.0,1.0,0.0,2.0,-30.0,-5.0,-20.0,24.0,22.0,9.0,13.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,29.0
4157,2023-10-20,chunk2,36.0,47.0,39.0,26.0,45.0,46.0,58.0,84.0,89.0,86.0,24.0,19.0,27.0,29.0,31.0,28.0,5.0,0.0,1.0,42.0,25.0,45.0,0.0,0.0,0.0,1.0,-5.0,-6.0,-19.0,24.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,19.0
4157,2023-10-21,chunk2,54.0,45.0,44.0,41.0,43.0,48.0,24.0,87.0,90.0,83.0,27.0,22.0,19.0,27.0,26.0,31.0,3.0,1.0,2.0,35.0,25.0,52.0,0.0,1.0,0.0,3.0,-11.0,-7.0,-13.0,24.0,19.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,27.0
4157,2023-10-23,chunk2,42.0,58.0,53.0,33.0,43.0,42.0,25.0,82.0,89.0,86.0,22.0,18.0,25.0,30.0,29.0,30.0,7.0,0.0,1.0,46.0,32.0,52.0,0.0,2.0,0.0,3.0,0.0,-5.0,-18.0,26.0,20.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,18.0
4157,2023-10-25,chunk2,56.0,67.0,73.0,32.0,53.0,55.0,53.0,84.0,92.0,87.0,23.0,22.0,25.0,29.0,33.0,28.0,6.0,0.0,1.0,39.0,21.0,43.0,0.0,0.0,0.0,2.0,-6.0,-5.0,-16.0,26.0,17.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,18.0
4157,2023-10-26,chunk2,55.0,56.0,41.0,18.0,45.0,37.0,24.0,88.0,87.0,83.0,25.0,16.0,19.0,29.0,30.0,33.0,2.0,0.0,2.0,46.0,26.0,69.0,0.0,1.0,1.0,7.0,-27.0,-5.0,-7.0,25.0,20.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,23.0
4157,2023-10-27,chunk2,53.0,56.0,47.0,45.0,54.0,36.0,24.0,84.0,91.0,82.0,25.0,19.0,21.0,28.0,31.0,29.0,7.0,0.0,2.0,48.0,26.0,51.0,0.0,0.0,0.0,4.0,-6.0,-4.0,-6.0,22.0,20.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,24.0
4157,2023-10-28,chunk2,41.0,45.0,43.0,19.0,56.0,18.0,50.0,88.0,91.0,83.0,22.0,20.0,17.0,35.0,32.0,32.0,4.0,0.0,2.0,48.0,26.0,62.0,0.0,0.0,0.0,6.0,-4.0,-13.0,-3.0,22.0,17.0,10.0,13.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,7.0,24.0
4157,2023-10-29,chunk2,41.0,61.0,48.0,37.0,49.0,36.0,54.0,81.0,88.0,80.0,22.0,16.0,19.0,29.0,30.0,31.0,7.0,2.0,2.0,54.0,26.0,75.0,0.0,0.0,2.0,7.0,-1.0,-3.0,-8.0,22.0,18.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,26.0
4157,2023-10-30,chunk2,45.0,66.0,74.0,29.0,47.0,49.0,37.0,80.0,88.0,84.0,22.0,14.0,22.0,25.0,34.0,30.0,10.0,2.0,2.0,47.0,27.0,50.0,0.0,0.0,0.0,3.0,0.0,-5.0,-13.0,24.0,21.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,22.0
4157,2023-10-31,chunk2,40.0,35.0,40.0,21.0,33.0,49.0,28.0,73.0,88.0,86.0,19.0,19.0,24.0,28.0,29.0,30.0,13.0,0.0,1.0,46.0,38.0,47.0,0.0,0.0,3.0,3.0,-7.0,-4.0,-14.0,23.0,20.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,22.0
4157,2023-11-01,chunk2,39.0,48.0,36.0,26.0,52.0,40.0,27.0,87.0,87.0,85.0,25.0,18.0,24.0,30.0,29.0,30.0,5.0,2.0,1.0,45.0,28.0,56.0,0.0,0.0,0.0,4.0,0.0,-8.0,-9.0,26.0,20.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,17.0
4157,2023-11-02,chunk2,31.0,46.0,41.0,19.0,40.0,36.0,34.0,83.0,86.0,86.0,22.0,16.0,20.0,32.0,27.0,34.0,6.0,2.0,0.0,39.0,26.0,79.0,0.0,0.0,1.0,11.0,-4.0,-6.0,-7.0,24.0,19.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,19.0
4157,2023-11-03,chunk2,37.0,50.0,41.0,33.0,60.0,39.0,30.0,76.0,85.0,82.0,24.0,13.0,23.0,26.0,29.0,31.0,12.0,2.0,1.0,47.0,34.0,47.0,0.0,10.0,0.0,3.0,1.0,-5.0,-10.0,22.0,21.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,21.0
4157,2023-11-04,chunk2,61.0,60.0,55.0,30.0,51.0,48.0,28.0,86.0,88.0,83.0,27.0,17.0,20.0,27.0,30.0,30.0,2.0,1.0,1.0,41.0,23.0,43.0,0.0,0.0,0.0,2.0,-8.0,-5.0,-13.0,24.0,24.0,11.0,35.0,0.0,24.0,0.0,15.0,0.0,26.0,0.0,10.0,19.0,9.0,20.0
4157,2023-11-05,chunk2,41.0,52.0,48.0,33.0,53.0,55.0,24.0,77.0,90.0,75.0,20.0,17.0,16.0,25.0,31.0,27.0,9.0,1.0,4.0,45.0,26.0,61.0,0.0,6.0,0.0,6.0,-2.0,-5.0,-8.0,28.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,37.0
4157,2023-11-06,chunk2,43.0,75.0,89.0,29.0,49.0,41.0,41.0,84.0,90.0,84.0,22.0,22.0,23.0,30.0,29.0,30.0,6.0,1.0,1.0,47.0,27.0,45.0,0.0,0.0,0.0,3.0,4.0,-5.0,-16.0,22.0,20.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,9.0,21.0
4157,2023-11-07,chunk2,38.0,61.0,37.0,26.0,31.0,43.0,26.0,87.0,89.0,83.0,24.0,16.0,23.0,28.0,26.0,27.0,5.0,1.0,2.0,43.0,27.0,46.0,0.0,0.0,0.0,1.0,-5.0,-6.0,-14.0,24.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,28.0
4157,2023-11-08,chunk2,35.0,52.0,39.0,20.0,50.0,41.0,36.0,80.0,90.0,87.0,21.0,15.0,27.0,29.0,28.0,26.0,6.0,0.0,2.0,45.0,33.0,45.0,0.0,7.0,0.0,2.0,-7.0,-5.0,-19.0,21.0,21.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,17.0
4157,2023-11-11,chunk2,19.0,43.0,25.0,10.0,15.0,32.0,24.0,81.0,89.0,87.0,24.0,18.0,25.0,29.0,29.0,29.0,4.0,1.0,1.0,33.0,22.0,36.0,0.0,0.0,0.0,0.0,-15.0,-8.0,-9.0,20.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,9.0,17.0
4157,2023-11-12,chunk2,33.0,45.0,40.0,12.0,39.0,50.0,24.0,82.0,89.0,82.0,24.0,15.0,15.0,25.0,29.0,32.0,4.0,0.0,2.0,47.0,23.0,45.0,0.0,0.0,0.0,4.0,-5.0,-2.0,-8.0,23.0,23.0,9.0,22.0,0.0,18.0,0.0,4.0,0.0,19.0,0.0,3.0,29.0,11.0,30.0
4157,2023-11-14,chunk2,35.0,43.0,33.0,23.0,33.0,40.0,48.0,86.0,86.0,84.0,27.0,20.0,21.0,27.0,27.0,32.0,3.0,2.0,1.0,45.0,28.0,63.0,0.0,0.0,0.0,4.0,-30.0,-7.0,-12.0,23.0,20.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,22.0
4157,2023-11-15,chunk2,35.0,42.0,38.0,29.0,31.0,34.0,24.0,80.0,92.0,81.0,18.0,20.0,18.0,34.0,30.0,32.0,9.0,0.0,1.0,46.0,29.0,47.0,0.0,22.0,0.0,3.0,0.0,-10.0,-8.0,23.0,19.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,28.0
4157,2023-11-16,chunk2,32.0,39.0,31.0,27.0,43.0,33.0,24.0,82.0,90.0,84.0,19.0,18.0,19.0,35.0,33.0,34.0,8.0,0.0,2.0,46.0,24.0,40.0,0.0,0.0,0.0,1.0,3.0,-8.0,-20.0,24.0,21.0,8.0,8.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,6.0,24.0
4157,2023-11-17,chunk2,22.0,27.0,34.0,23.0,39.0,41.0,25.0,85.0,89.0,81.0,23.0,17.0,16.0,32.0,31.0,34.0,4.0,1.0,1.0,43.0,46.0,64.0,0.0,0.0,1.0,7.0,-2.0,-5.0,-7.0,22.0,19.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,27.0
4157,2023-11-18,chunk2,30.0,40.0,24.0,19.0,33.0,36.0,26.0,84.0,89.0,88.0,24.0,21.0,28.0,29.0,27.0,31.0,5.0,0.0,1.0,47.0,36.0,51.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-17.0,22.0,22.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,14.0
4157,2023-11-19,chunk2,25.0,39.0,25.0,18.0,35.0,35.0,29.0,89.0,88.0,85.0,28.0,14.0,22.0,30.0,33.0,32.0,2.0,1.0,1.0,40.0,47.0,63.0,0.0,0.0,0.0,4.0,-4.0,-5.0,-7.0,25.0,19.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0,22.0
4157,2023-11-20,chunk2,21.0,57.0,42.0,33.0,45.0,42.0,56.0,82.0,91.0,80.0,21.0,19.0,22.0,31.0,30.0,29.0,4.0,1.0,2.0,47.0,34.0,42.0,0.0,2.0,0.0,1.0,-4.0,-4.0,-14.0,19.0,21.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,31.0
4157,2023-11-21,chunk2,26.0,52.0,30.0,19.0,39.0,41.0,26.0,81.0,88.0,84.0,17.0,14.0,20.0,32.0,30.0,29.0,7.0,1.0,2.0,51.0,31.0,42.0,0.0,0.0,0.0,0.0,-8.0,-5.0,-15.0,21.0,19.0,12.0,3.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,12.0,28.0
4157,2023-11-22,chunk2,26.0,36.0,26.0,19.0,33.0,38.0,27.0,67.0,89.0,83.0,12.0,16.0,19.0,29.0,32.0,32.0,15.0,1.0,2.0,49.0,33.0,51.0,0.0,0.0,0.0,4.0,-10.0,-4.0,-6.0,16.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,25.0
4157,2023-11-23,chunk2,33.0,56.0,41.0,19.0,35.0,46.0,25.0,78.0,91.0,82.0,24.0,20.0,22.0,26.0,30.0,26.0,7.0,0.0,2.0,47.0,34.0,36.0,0.0,0.0,0.0,1.0,-3.0,-13.0,-18.0,24.0,20.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,28.0
4157,2023-11-24,chunk2,41.0,42.0,29.0,29.0,32.0,46.0,24.0,89.0,90.0,88.0,29.0,19.0,25.0,29.0,33.0,31.0,2.0,0.0,1.0,38.0,46.0,45.0,0.0,1.0,0.0,0.0,-21.0,-1.0,-19.0,27.0,23.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,18.0
4157,2023-11-26,chunk2,34.0,45.0,32.0,22.0,49.0,55.0,26.0,74.0,88.0,83.0,17.0,15.0,22.0,29.0,28.0,30.0,10.0,1.0,4.0,43.0,33.0,38.0,0.0,0.0,0.0,1.0,1.0,-10.0,-21.0,23.0,21.0,6.0,5.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,17.0,26.0
4157,2023-11-27,chunk2,25.0,47.0,35.0,21.0,40.0,37.0,24.0,84.0,90.0,84.0,25.0,18.0,22.0,29.0,29.0,31.0,4.0,0.0,1.0,46.0,38.0,55.0,0.0,0.0,0.0,4.0,-6.0,-9.0,-12.0,24.0,19.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,22.0
4157,2023-11-28,chunk2,25.0,44.0,32.0,17.0,38.0,44.0,34.0,85.0,89.0,83.0,24.0,17.0,19.0,31.0,33.0,30.0,3.0,1.0,2.0,46.0,30.0,38.0,0.0,0.0,0.0,1.0,-18.0,-7.0,-17.0,23.0,22.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,28.0
4157,2023-11-29,chunk2,19.0,47.0,33.0,10.0,38.0,46.0,29.0,87.0,86.0,86.0,25.0,15.0,24.0,31.0,30.0,30.0,1.0,0.0,0.0,44.0,51.0,46.0,0.0,0.0,0.0,3.0,-4.0,-3.0,-11.0,23.0,19.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,17.0
4157,2023-11-30,chunk2,27.0,43.0,27.0,11.0,33.0,20.0,31.0,86.0,90.0,86.0,23.0,16.0,24.0,32.0,33.0,29.0,4.0,0.0,0.0,58.0,37.0,43.0,0.0,1.0,0.0,2.0,-3.0,-5.0,-3.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,17.0
4157,2023-12-01,chunk2,40.0,52.0,55.0,20.0,47.0,32.0,46.0,88.0,90.0,85.0,25.0,21.0,20.0,33.0,28.0,34.0,3.0,0.0,0.0,46.0,30.0,67.0,0.0,0.0,6.0,8.0,-7.0,-9.0,-12.0,26.0,17.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,20.0
4157,2023-12-02,chunk2,31.0,44.0,33.0,24.0,50.0,40.0,26.0,87.0,89.0,88.0,26.0,19.0,24.0,30.0,32.0,32.0,2.0,1.0,0.0,35.0,24.0,48.0,0.0,0.0,0.0,3.0,-12.0,-4.0,-7.0,23.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,16.0
4157,2023-12-04,chunk2,41.0,50.0,54.0,30.0,40.0,40.0,26.0,79.0,87.0,86.0,19.0,14.0,26.0,29.0,32.0,30.0,6.0,1.0,1.0,42.0,27.0,42.0,0.0,0.0,0.0,0.0,0.0,-5.0,-20.0,22.0,21.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,13.0,20.0
4157,2023-12-05,chunk2,45.0,55.0,64.0,38.0,43.0,28.0,24.0,84.0,91.0,87.0,18.0,21.0,25.0,34.0,31.0,32.0,6.0,0.0,0.0,40.0,32.0,40.0,0.0,0.0,0.0,0.0,-5.0,-5.0,-16.0,21.0,20.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,19.0
4157,2023-12-06,chunk2,51.0,52.0,56.0,40.0,46.0,32.0,24.0,78.0,91.0,84.0,18.0,21.0,24.0,28.0,31.0,28.0,8.0,0.0,0.0,43.0,34.0,38.0,0.0,8.0,0.0,0.0,3.0,-4.0,-23.0,20.0,20.0,5.0,7.0,18.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,39.0,6.0,26.0
